"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2012,"NT","Independent","Male","Indigenous",4
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",44
2012,"NT","Independent","Male","Indigenous",25
2012,"NT","Independent","Male","Indigenous",7
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",28
2012,"NT","Independent","Male","Indigenous",21
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",15
2012,"NT","Independent","Male","Indigenous",7
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Female","Indigenous",26
2012,"NT","Independent","Female","Indigenous",6
2012,"NT","Independent","Female","Indigenous",15
2012,"NT","Independent","Female","Indigenous",3
2012,"NT","Independent","Female","Indigenous",17
2012,"NT","Independent","Female","Indigenous",7
2012,"NT","Independent","Female","Indigenous",13
2012,"NT","Independent","Female","Indigenous",3
2012,"NT","Independent","Female","Indigenous",16
2012,"NT","Independent","Female","Indigenous",6
2012,"NT","Independent","Female","Indigenous",24
2012,"NT","Independent","Female","Indigenous",3
2012,"NT","Independent","Female","Indigenous",20
2012,"NT","Independent","Female","Indigenous",4
2012,"NT","Independent","Female","Indigenous",10
2012,"NT","Independent","Female","Indigenous",83
2012,"NT","Independent","Female","Indigenous",14
2012,"NT","Independent","Female","Indigenous",12
2012,"NT","Independent","Female","Indigenous",105
2012,"NT","Independent","Female","Indigenous",26
2012,"NT","Independent","Female","Indigenous",3
2012,"NT","Independent","Female","Indigenous",90
2012,"NT","Independent","Female","Indigenous",19
2012,"NT","Independent","Female","Indigenous",57
2012,"NT","Independent","Female","Indigenous",19
2012,"NT","Independent","Female","Indigenous",5
2012,"NT","Independent","Female","Indigenous",3
2012,"NT","Independent","Female","Indigenous",25
2012,"NT","Independent","Female","Indigenous",14
2012,"NT","Independent","Female","Indigenous",6
2012,"NT","Independent","Female","Indigenous",17
2012,"NT","Independent","Female","Indigenous",5
2012,"NT","Independent","Male","Non-Indigenous",111
2012,"NT","Independent","Male","Non-Indigenous",31
2012,"NT","Independent","Male","Non-Indigenous",118
2012,"NT","Independent","Male","Non-Indigenous",41
2012,"NT","Independent","Male","Non-Indigenous",3
2012,"NT","Independent","Male","Non-Indigenous",103
2012,"NT","Independent","Male","Non-Indigenous",41
2012,"NT","Independent","Male","Non-Indigenous",92
2012,"NT","Independent","Male","Non-Indigenous",36
2012,"NT","Independent","Male","Non-Indigenous",3
2012,"NT","Independent","Male","Non-Indigenous",120
2012,"NT","Independent","Male","Non-Indigenous",36
2012,"NT","Independent","Male","Non-Indigenous",3
2012,"NT","Independent","Male","Non-Indigenous",113
2012,"NT","Independent","Male","Non-Indigenous",35
2012,"NT","Independent","Male","Non-Indigenous",8
2012,"NT","Independent","Male","Non-Indigenous",117
2012,"NT","Independent","Male","Non-Indigenous",39
2012,"NT","Independent","Male","Non-Indigenous",6
2012,"NT","Independent","Male","Non-Indigenous",179
2012,"NT","Independent","Male","Non-Indigenous",63
2012,"NT","Independent","Male","Non-Indigenous",15
2012,"NT","Independent","Male","Non-Indigenous",185
2012,"NT","Independent","Male","Non-Indigenous",48
2012,"NT","Independent","Male","Non-Indigenous",9
2012,"NT","Independent","Male","Non-Indigenous",183
2012,"NT","Independent","Male","Non-Indigenous",46
2012,"NT","Independent","Male","Non-Indigenous",4
2012,"NT","Independent","Male","Non-Indigenous",5
2012,"NT","Independent","Male","Non-Indigenous",128
2012,"NT","Independent","Male","Non-Indigenous",24
2012,"NT","Independent","Male","Non-Indigenous",3
2012,"NT","Independent","Male","Non-Indigenous",8
2012,"NT","Independent","Male","Non-Indigenous",124
2012,"NT","Independent","Male","Non-Indigenous",43
2012,"NT","Independent","Male","Non-Indigenous",10
2012,"NT","Independent","Male","Non-Indigenous",79
2012,"NT","Independent","Male","Non-Indigenous",18
2012,"NT","Independent","Female","Non-Indigenous",117
2012,"NT","Independent","Female","Non-Indigenous",21
2012,"NT","Independent","Female","Non-Indigenous",139
2012,"NT","Independent","Female","Non-Indigenous",31
2012,"NT","Independent","Female","Non-Indigenous",4
2012,"NT","Independent","Female","Non-Indigenous",117
2012,"NT","Independent","Female","Non-Indigenous",22
2012,"NT","Independent","Female","Non-Indigenous",123
2012,"NT","Independent","Female","Non-Indigenous",35
2012,"NT","Independent","Female","Non-Indigenous",7
2012,"NT","Independent","Female","Non-Indigenous",110
2012,"NT","Independent","Female","Non-Indigenous",21
2012,"NT","Independent","Female","Non-Indigenous",6
2012,"NT","Independent","Female","Non-Indigenous",119
2012,"NT","Independent","Female","Non-Indigenous",34
2012,"NT","Independent","Female","Non-Indigenous",3
2012,"NT","Independent","Female","Non-Indigenous",144
2012,"NT","Independent","Female","Non-Indigenous",37
2012,"NT","Independent","Female","Non-Indigenous",7
2012,"NT","Independent","Female","Non-Indigenous",216
2012,"NT","Independent","Female","Non-Indigenous",32
2012,"NT","Independent","Female","Non-Indigenous",12
2012,"NT","Independent","Female","Non-Indigenous",210
2012,"NT","Independent","Female","Non-Indigenous",28
2012,"NT","Independent","Female","Non-Indigenous",19
2012,"NT","Independent","Female","Non-Indigenous",193
2012,"NT","Independent","Female","Non-Indigenous",32
2012,"NT","Independent","Female","Non-Indigenous",11
2012,"NT","Independent","Female","Non-Indigenous",161
2012,"NT","Independent","Female","Non-Indigenous",28
2012,"NT","Independent","Female","Non-Indigenous",3
2012,"NT","Independent","Female","Non-Indigenous",5
2012,"NT","Independent","Female","Non-Indigenous",131
2012,"NT","Independent","Female","Non-Indigenous",29
2012,"NT","Independent","Female","Non-Indigenous",3
2012,"NT","Independent","Female","Non-Indigenous",13
2012,"NT","Independent","Female","Non-Indigenous",90
2012,"NT","Independent","Female","Non-Indigenous",21
2012,"ACT","Government","Male","Indigenous",44
2012,"ACT","Government","Male","Indigenous",25
2012,"ACT","Government","Male","Indigenous",37
2012,"ACT","Government","Male","Indigenous",11
2012,"ACT","Government","Male","Indigenous",36
2012,"ACT","Government","Male","Indigenous",19
2012,"ACT","Government","Male","Indigenous",36
2012,"ACT","Government","Male","Indigenous",22
2012,"ACT","Government","Male","Indigenous",31
2012,"ACT","Government","Male","Indigenous",16
2012,"ACT","Government","Male","Indigenous",25
2012,"ACT","Government","Male","Indigenous",16
2012,"ACT","Government","Male","Indigenous",23
2012,"ACT","Government","Male","Indigenous",21
2012,"ACT","Government","Male","Indigenous",37
2012,"ACT","Government","Male","Indigenous",14
2012,"ACT","Government","Male","Indigenous",24
2012,"ACT","Government","Male","Indigenous",12
2012,"ACT","Government","Male","Indigenous",30
2012,"ACT","Government","Male","Indigenous",16
2012,"ACT","Government","Male","Indigenous",28
2012,"ACT","Government","Male","Indigenous",8
2012,"ACT","Government","Male","Indigenous",29
2012,"ACT","Government","Male","Indigenous",17
2012,"ACT","Government","Male","Indigenous",3
2012,"ACT","Government","Male","Indigenous",23
2012,"ACT","Government","Male","Indigenous",10
2012,"ACT","Government","Female","Indigenous",27
2012,"ACT","Government","Female","Indigenous",12
2012,"ACT","Government","Female","Indigenous",44
2012,"ACT","Government","Female","Indigenous",11
2012,"ACT","Government","Female","Indigenous",35
2012,"ACT","Government","Female","Indigenous",13
2012,"ACT","Government","Female","Indigenous",40
2012,"ACT","Government","Female","Indigenous",17
2012,"ACT","Government","Female","Indigenous",27
2012,"ACT","Government","Female","Indigenous",15
2012,"ACT","Government","Female","Indigenous",33
2012,"ACT","Government","Female","Indigenous",18
2012,"ACT","Government","Female","Indigenous",33
2012,"ACT","Government","Female","Indigenous",21
2012,"ACT","Government","Female","Indigenous",26
2012,"ACT","Government","Female","Indigenous",5
2012,"ACT","Government","Female","Indigenous",31
2012,"ACT","Government","Female","Indigenous",16
2012,"ACT","Government","Female","Indigenous",3
2012,"ACT","Government","Female","Indigenous",23
2012,"ACT","Government","Female","Indigenous",4
2012,"ACT","Government","Female","Indigenous",31
2012,"ACT","Government","Female","Indigenous",8
2012,"ACT","Government","Female","Indigenous",3
2012,"ACT","Government","Female","Indigenous",25
2012,"ACT","Government","Female","Indigenous",10
2012,"ACT","Government","Female","Indigenous",4
2012,"ACT","Government","Female","Indigenous",4
2012,"ACT","Government","Female","Indigenous",18
2012,"ACT","Government","Female","Indigenous",7
2012,"ACT","Government","Male","Non-Indigenous",1237
2012,"ACT","Government","Male","Non-Indigenous",435
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",1158
2012,"ACT","Government","Male","Non-Indigenous",393
2012,"ACT","Government","Male","Non-Indigenous",5
2012,"ACT","Government","Male","Non-Indigenous",1046
2012,"ACT","Government","Male","Non-Indigenous",379
2012,"ACT","Government","Male","Non-Indigenous",6
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",1030
2012,"ACT","Government","Male","Non-Indigenous",396
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",6
2012,"ACT","Government","Male","Non-Indigenous",933
2012,"ACT","Government","Male","Non-Indigenous",329
2012,"ACT","Government","Male","Non-Indigenous",5
2012,"ACT","Government","Male","Non-Indigenous",896
2012,"ACT","Government","Male","Non-Indigenous",350
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",5
2012,"ACT","Government","Male","Non-Indigenous",894
2012,"ACT","Government","Male","Non-Indigenous",394
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",13
2012,"ACT","Government","Male","Non-Indigenous",813
2012,"ACT","Government","Male","Non-Indigenous",374
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Male","Non-Indigenous",8
2012,"ACT","Government","Male","Non-Indigenous",841
2012,"ACT","Government","Male","Non-Indigenous",370
2012,"ACT","Government","Male","Non-Indigenous",8
2012,"ACT","Government","Male","Non-Indigenous",9
2012,"ACT","Government","Male","Non-Indigenous",807
2012,"ACT","Government","Male","Non-Indigenous",377
2012,"ACT","Government","Male","Non-Indigenous",8
2012,"ACT","Government","Male","Non-Indigenous",14
2012,"ACT","Government","Male","Non-Indigenous",863
2012,"ACT","Government","Male","Non-Indigenous",380
2012,"ACT","Government","Male","Non-Indigenous",11
2012,"ACT","Government","Male","Non-Indigenous",27
2012,"ACT","Government","Male","Non-Indigenous",911
2012,"ACT","Government","Male","Non-Indigenous",517
2012,"ACT","Government","Male","Non-Indigenous",39
2012,"ACT","Government","Male","Non-Indigenous",10
2012,"ACT","Government","Male","Non-Indigenous",4
2012,"ACT","Government","Male","Non-Indigenous",15
2012,"ACT","Government","Male","Non-Indigenous",851
2012,"ACT","Government","Male","Non-Indigenous",464
2012,"ACT","Government","Male","Non-Indigenous",61
2012,"ACT","Government","Male","Non-Indigenous",6
2012,"ACT","Government","Male","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",4
2012,"ACT","Government","Female","Non-Indigenous",1220
2012,"ACT","Government","Female","Non-Indigenous",293
2012,"ACT","Government","Female","Non-Indigenous",4
2012,"ACT","Government","Female","Non-Indigenous",1156
2012,"ACT","Government","Female","Non-Indigenous",324
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",7
2012,"ACT","Government","Female","Non-Indigenous",1059
2012,"ACT","Government","Female","Non-Indigenous",273
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",975
2012,"ACT","Government","Female","Non-Indigenous",303
2012,"ACT","Government","Female","Non-Indigenous",4
2012,"ACT","Government","Female","Non-Indigenous",948
2012,"ACT","Government","Female","Non-Indigenous",274
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",9
2012,"ACT","Government","Female","Non-Indigenous",937
2012,"ACT","Government","Female","Non-Indigenous",266
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",11
2012,"ACT","Government","Female","Non-Indigenous",988
2012,"ACT","Government","Female","Non-Indigenous",283
2012,"ACT","Government","Female","Non-Indigenous",5
2012,"ACT","Government","Female","Non-Indigenous",14
2012,"ACT","Government","Female","Non-Indigenous",835
2012,"ACT","Government","Female","Non-Indigenous",293
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",12
2012,"ACT","Government","Female","Non-Indigenous",829
2012,"ACT","Government","Female","Non-Indigenous",297
2012,"ACT","Government","Female","Non-Indigenous",4
2012,"ACT","Government","Female","Non-Indigenous",12
2012,"ACT","Government","Female","Non-Indigenous",878
2012,"ACT","Government","Female","Non-Indigenous",275
2012,"ACT","Government","Female","Non-Indigenous",4
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",23
2012,"ACT","Government","Female","Non-Indigenous",810
2012,"ACT","Government","Female","Non-Indigenous",273
2012,"ACT","Government","Female","Non-Indigenous",8
2012,"ACT","Government","Female","Non-Indigenous",3
2012,"ACT","Government","Female","Non-Indigenous",36
2012,"ACT","Government","Female","Non-Indigenous",1015
2012,"ACT","Government","Female","Non-Indigenous",396
2012,"ACT","Government","Female","Non-Indigenous",46
2012,"ACT","Government","Female","Non-Indigenous",22
2012,"ACT","Government","Female","Non-Indigenous",13
2012,"ACT","Government","Female","Non-Indigenous",34
2012,"ACT","Government","Female","Non-Indigenous",16
2012,"ACT","Government","Female","Non-Indigenous",846
2012,"ACT","Government","Female","Non-Indigenous",347
2012,"ACT","Government","Female","Non-Indigenous",31
2012,"ACT","Government","Female","Non-Indigenous",7
2012,"ACT","Government","Female","Non-Indigenous",7
2012,"ACT","Catholic","Male","Indigenous",7
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",4
2012,"ACT","Catholic","Male","Indigenous",4
2012,"ACT","Catholic","Male","Indigenous",4
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",7
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",10
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",5
2012,"ACT","Catholic","Male","Indigenous",5
2012,"ACT","Catholic","Male","Indigenous",7
2012,"ACT","Catholic","Male","Indigenous",4
2012,"ACT","Catholic","Male","Indigenous",10
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",6
2012,"ACT","Catholic","Male","Indigenous",6
2012,"ACT","Catholic","Male","Indigenous",11
2012,"ACT","Catholic","Male","Indigenous",3
2012,"ACT","Catholic","Male","Indigenous",4
2012,"ACT","Catholic","Male","Indigenous",7
2012,"ACT","Catholic","Male","Indigenous",7
2012,"ACT","Catholic","Female","Indigenous",7
